Time,Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_External
2855683.0,-125.34494018554688,-123.5892562866211,13.199604034423828,126.9308853149414,76.96488952636719,-17.59641456604004,44.8014030456543
2855687.0,-125.34616088867188,-123.58943176269531,13.199349403381348,126.93123626708984,76.96463012695312,-17.59657859802246,44.80265426635742
2855691.0,-125.34685516357422,-123.58953094482422,13.199210166931152,126.93144226074219,76.96448516845703,-17.59667205810547,44.80339050292969
2855695.0,-125.34447479248047,-123.58936309814453,13.199482917785645,126.93148803710938,76.96444702148438,-17.596670150756836,44.802005767822266
2855699.0,-125.33812713623047,-123.5887222290039,13.200287818908691,126.9310073852539,76.96479797363281,-17.596391677856445,44.79694366455078
2855703.0,-125.32894897460938,-123.58773803710938,13.202129364013672,126.92903900146484,76.96625518798828,-17.595470428466797,44.789241790771484
2855707.0,-125.31459045410156,-123.5865249633789,13.206357955932617,126.92430114746094,76.96971893310547,-17.593414306640625,44.77889633178711
2855711.0,-125.29349517822266,-123.58502197265625,13.214067459106445,126.91531372070312,76.97628021240234,-17.589618682861328,44.76509475708008
2855715.0,-125.26575469970703,-123.5833969116211,13.226468086242676,126.90028381347656,76.98723602294922,-17.583396911621094,44.74874496459961
2855719.0,-125.23297882080078,-123.58210754394531,13.244730949401855,126.87752532958984,77.0037841796875,-17.57412338256836,44.73259735107422
2855723.0,-125.19469451904297,-123.58151245117188,13.26995849609375,126.84595489501953,77.02671813964844,-17.561403274536133,44.71834945678711
2855727.0,-125.1485595703125,-123.58145904541016,13.302541732788086,126.80537414550781,77.05615234375,-17.545127868652344,44.70473861694336
2855731.0,-125.09528350830078,-123.58177185058594,13.34188461303711,126.7561264038086,77.0918197631836,-17.525409698486328,44.691097259521484
2855735.0,-125.03520965576172,-123.58242797851562,13.387382507324219,126.6989974975586,77.13312530517578,-17.502546310424805,44.67742156982422
2855739.0,-124.96769714355469,-123.5832290649414,13.43822956085205,126.63513946533203,77.17920684814453,-17.476966857910156,44.66268539428711
2855743.0,-124.89354705810547,-123.58395385742188,13.493192672729492,126.56582641601562,77.2291259765625,-17.449138641357422,44.6458854675293
2855747.0,-124.81351470947266,-123.58443450927734,13.551202774047852,126.49222564697266,77.28202056884766,-17.419504165649414,44.62632369995117
2855751.0,-124.72858428955078,-123.5845947265625,13.611417770385742,126.41529846191406,77.3371810913086,-17.388431549072266,44.60409164428711
2855755.0,-124.6402587890625,-123.58450317382812,13.673151016235352,126.33580017089844,77.39407348632812,-17.35622215270996,44.579856872558594
2855759.0,-124.5494155883789,-123.58417510986328,13.73586654663086,126.25434112548828,77.45220947265625,-17.3231258392334,44.553958892822266
